时间,开盘,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿)
"2016-04-11,一",3241.51,3242.06,3231.71,3238.68,-2.22,-0.07,0.319,1557956100,17348750000
"2016-04-11,一",3239.67,3251.57,3235.98,3248.02,9.34,0.29,0.481,1742039900,21228373000
"2016-04-11,一",3248,3248.48,3238.58,3241.22,-6.81,-0.21,0.305,952310100,11410952000
"2016-04-11,一",3241.78,3248.25,3241.78,3246.31,5.1,0.16,0.2,1074013600,12027747000
"2016-04-11,一",3246.35,3246.35,3237.17,3243.41,-2.91,-0.09,0.283,992368600,11500484000
"2016-04-11,一",3243.53,3243.88,3229.06,3229.21,-14.2,-0.44,0.457,1035116400,12201132000
"2016-04-11,一",3228.71,3235.95,3228.23,3230.1,0.89,0.03,0.239,1374985700,16290783000
"2016-04-12,二",3227.37,3232.08,3209.63,3217.14,-12.95,-0.4,0.695,2025926700,22024103000
"2016-04-12,二",3217.34,3218.35,3205.7,3213.99,-3.15,-0.1,0.393,1665528100,15939785000
"2016-04-12,二",3213.89,3221,3210.96,3217.88,3.89,0.12,0.312,992735000,10502506000
"2016-04-12,二",3218.33,3218.42,3203.14,3208.95,-8.93,-0.28,0.475,846654400,8897253000
"2016-04-12,二",3208.69,3214.07,3206.44,3207.66,-1.29,-0.04,0.238,606981200,6609052000
"2016-04-12,二",3207.34,3219.82,3206.53,3210.15,2.49,0.08,0.415,741887700,8226247000
"2016-04-12,二",3210.39,3211.28,3198.9,3203.45,-6.7,-0.21,0.385,1047079200,11248654000
"2016-04-12,二",3203.1,3218.88,3203.09,3218.45,15,0.47,0.493,1360151400,15638957000
"2016-04-13,三",3237.86,3269.85,3237.86,3269.4,50.95,1.58,0.994,3930289700,40870497000
"2016-04-13,三",3269.87,3293.44,3269.03,3293.21,23.82,0.73,0.746,3751248500,37858156000
"2016-04-13,三",3293.68,3296.3,3283.04,3286.81,-6.4,-0.19,0.403,2674443300,25692811000
"2016-04-13,三",3286.5,3288.22,3280.67,3285.53,-1.28,-0.04,0.23,1431630500,14290797000
"2016-04-13,三",3287.13,3296.5,3287.13,3290.06,4.53,0.14,0.285,2038111000,20373289000
"2016-04-13,三",3289.96,3293.39,3286.33,3290.78,0.72,0.02,0.215,1568575000,15937230000
"2016-04-13,三",3290.69,3291.36,3272.37,3272.59,-18.2,-0.55,0.577,1776317000,19424390000
"2016-04-13,三",3272.44,3274.62,3260.07,3261.38,-11.2,-0.34,0.445,2390771000,25712430000
"2016-04-14,四",3277.1,3286.07,3265.01,3270.06,8.67,0.27,0.646,3110214900,31550850000
"2016-04-14,四",3270.7,3275.25,3265.4,3265.49,-4.56,-0.14,0.301,1539819500,16310333000
"2016-04-14,四",3265,3268.19,3259.95,3267.06,1.57,0.05,0.253,1121105100,11643927000
"2016-04-14,四",3266.97,3272.67,3261.49,3264.68,-2.38,-0.07,0.342,940083400,9137723000
"2016-04-14,四",3264.36,3267.27,3259.61,3261.26,-3.41,-0.1,0.234,769440200,7927297000
"2016-04-14,四",3260.72,3265.52,3252.15,3262.76,1.5,0.05,0.41,1001387900,10493579000
"2016-04-14,四",3262.65,3268.98,3260.81,3263.46,0.7,0.02,0.25,958440400,10362848000
"2016-04-14,四",3263.04,3276.65,3263.04,3275.83,12.37,0.38,0.417,1875241300,20562886000
"2016-04-15,五",3279.86,3282.93,3268.35,3271.58,-4.26,-0.13,0.445,2270914400,24293916000
"2016-04-15,五",3272.19,3273.79,3261.76,3265.83,-5.74,-0.18,0.368,1445928500,15791674000
"2016-04-15,五",3266.08,3275.51,3265.74,3273.5,7.66,0.23,0.299,942231200,10115712000
"2016-04-15,五",3274.25,3274.25,3264.79,3268.3,-5.2,-0.16,0.289,868410300,9212706000
"2016-04-15,五",3268.46,3272.69,3263.57,3272.06,3.76,0.11,0.279,810850000,9071044000
"2016-04-15,五",3271.63,3282.94,3269.29,3277.68,5.62,0.17,0.417,1065802200,11277124000
"2016-04-15,五",3277.74,3277.74,3262.96,3265.65,-12.03,-0.37,0.451,1165674800,12966562000
"2016-04-15,五",3266.13,3272.48,3264.18,3272.21,6.55,0.2,0.254,1410941500,15235244000
"2016-04-18,一",3252.67,3252.67,3231,3234.6,-37.6,-1.15,0.662,2566369700,26750907000
"2016-04-18,一",3234.4,3237.27,3227.69,3230.56,-4.04,-0.12,0.296,1602232600,16509950000
"2016-04-18,一",3230.54,3237.69,3229.81,3229.81,-0.75,-0.02,0.244,885851500,9778428000
"2016-04-18,一",3229.96,3239.21,3228.63,3234.86,5.05,0.16,0.327,715064200,7839736000
"2016-04-18,一",3234.72,3234.74,3221.68,3224.15,-10.71,-0.33,0.404,964396000,10866460000
"2016-04-18,一",3224.2,3229.79,3222.24,3227.2,3.05,0.09,0.234,820731000,8760688000
"2016-04-18,一",3227.37,3237.57,3227.01,3237.38,10.19,0.32,0.327,798698000,8773174000
"2016-04-18,一",3237.85,3239.29,3228.45,3228.45,-8.93,-0.28,0.335,1355663900,14676807000
"2016-04-19,二",3243.97,3250.67,3235.77,3237.8,9.34,0.29,0.461,1762917500,19245775000
"2016-04-19,二",3237.66,3237.66,3222.08,3227.91,-9.89,-0.31,0.481,1258265400,13967955000
"2016-04-19,二",3227.9,3234.47,3221.66,3231.97,4.06,0.13,0.397,874517000,10090757000
"2016-04-19,二",3232.22,3235.64,3229.56,3230.12,-1.85,-0.06,0.188,685454100,7294877000
"2016-04-19,二",3230.71,3233.38,3224.4,3233.11,2.99,0.09,0.278,697446600,7464851000
"2016-04-19,二",3232.92,3236.23,3226.96,3227.62,-5.49,-0.17,0.287,679509900,8005353000
"2016-04-19,二",3227.7,3228.55,3222.38,3227.91,0.29,0.01,0.191,781608000,8702194000
"2016-04-19,二",3227.81,3241.25,3227.74,3238.3,10.4,0.32,0.418,1347425500,16204474000
"2016-04-20,三",3244.14,3248.28,3232.27,3233.9,-4.41,-0.14,0.494,1752458500,19245333000
"2016-04-20,三",3233.89,3241.65,3231.89,3236.07,2.17,0.07,0.302,1030855400,12414826000
"2016-04-20,三",3236.33,3236.45,3207.66,3207.66,-28.41,-0.88,0.89,1570935200,17512329000
"2016-04-20,三",3207.39,3212.54,3163.42,3163.42,-44.24,-1.38,1.53,2519879900,26179849000
"2016-04-20,三",3162.3,3162.3,3107.5,3133.31,-30.11,-0.95,1.73,3018161900,30568818000
"2016-04-20,三",3133.03,3140.02,3112.88,3126.77,-6.53,-0.21,0.866,1794505000,18167735000
"2016-04-20,三",3126.93,3144.56,3118.97,3142.51,15.73,0.5,0.818,1700400900,17787190000
"2016-04-20,三",3143.04,3181.74,3142.94,3181.03,38.52,1.23,1.23,2833588200,30448610000
"2016-04-21,四",3160.8,3174.48,3150.96,3173.49,-7.54,-0.24,0.739,1867586500,19516316000
"2016-04-21,四",3173.57,3176.82,3165.14,3172.01,-1.48,-0.05,0.368,1202012600,11757340000
"2016-04-21,四",3172.82,3181.21,3172.46,3180.95,8.94,0.28,0.276,1162867300,11484553000
"2016-04-21,四",3181.55,3190.18,3179.99,3187.89,6.94,0.22,0.32,1078089000,10545943000
"2016-04-21,四",3187.91,3189.76,3169.4,3169.45,-18.44,-0.58,0.639,994497800,10560892000
"2016-04-21,四",3169.3,3198.5,3166.75,3198.5,29.05,0.92,1,1174221500,12901904000
"2016-04-21,四",3197.92,3198.55,3179.77,3189.1,-9.4,-0.29,0.587,1070733600,12040967000
"2016-04-21,四",3189.3,3190.22,3159.62,3160.6,-28.5,-0.89,0.96,1925256800,21516464000
"2016-04-22,五",3142.56,3166.42,3138.34,3159.6,-1,-0.03,0.888,1843282600,17862699000
"2016-04-22,五",3159.12,3173.02,3154.54,3167.47,7.87,0.25,0.585,1033703100,11306432000
"2016-04-22,五",3167.61,3168.11,3158.29,3161.09,-6.39,-0.2,0.31,739235100,7997857000
"2016-04-22,五",3161.38,3163.55,3146.16,3153.65,-7.44,-0.24,0.55,906831200,9258398000
"2016-04-22,五",3154.98,3166.21,3153.59,3164.44,10.8,0.34,0.4,622318400,6999252000
"2016-04-22,五",3164.54,3164.95,3156.14,3159.18,-5.26,-0.17,0.279,596249100,6751134000
"2016-04-22,五",3159.09,3173.02,3158.66,3172.99,13.81,0.44,0.454,789174900,9067417000
"2016-04-22,五",3173.08,3175.38,3165.76,3174.9,1.91,0.06,0.303,1177054800,13199732000
"2016-04-25,一",3164.74,3164.74,3138.2,3146.43,-28.47,-0.9,0.836,1476452500,16066238000
"2016-04-25,一",3145.9,3156.46,3145.13,3151.04,4.61,0.15,0.36,895642400,9738649000
"2016-04-25,一",3151.53,3151.53,3137.18,3141.78,-9.27,-0.29,0.455,1023329600,11220440000
"2016-04-25,一",3142.19,3156.01,3139.66,3156.01,14.24,0.45,0.521,612836000,6973606000
"2016-04-25,一",3155.96,3163.42,3152.52,3163.42,7.41,0.23,0.345,539152300,6187486000
"2016-04-25,一",3163.36,3172.26,3161.46,3171.47,8.05,0.25,0.342,672778900,7573516000
"2016-04-25,一",3171.41,3171.73,3158.67,3161.56,-9.91,-0.31,0.412,651905800,7310601000
"2016-04-25,一",3161.67,3167.2,3160.52,3162.03,0.47,0.01,0.211,879837600,9664312000
"2016-04-26,二",3159.77,3181.1,3159.77,3178.83,16.8,0.53,0.674,1249598400,14877642000
"2016-04-26,二",3178.5,3178.87,3165.79,3167.79,-11.05,-0.35,0.412,714938500,8511118000
"2016-04-26,二",3168.2,3168.2,3159.59,3161.29,-6.5,-0.21,0.272,673444300,7389590000
"2016-04-26,二",3161.4,3166.57,3154.45,3155.79,-5.5,-0.17,0.383,488851400,5844608000
"2016-04-26,二",3155.87,3163.12,3155.01,3161.06,5.27,0.17,0.257,408964500,4875219000
"2016-04-26,二",3161.16,3162.2,3150.52,3153.83,-7.23,-0.23,0.369,568138800,6560706000
"2016-04-26,二",3153.8,3172.99,3153.31,3172.99,19.16,0.61,0.624,648861000,7865465000
"2016-04-26,二",3172.9,3179.34,3168.73,3179.16,6.17,0.19,0.334,1149276500,12947206000
"2016-04-27,三",3181.93,3183.17,3171.35,3176.98,-2.18,-0.07,0.372,1054087100,13029670100
"2016-04-27,三",3177.2,3184.3,3176.55,3183.02,6.04,0.19,0.244,775870800,9023199900
"2016-04-27,三",3182.64,3188.76,3181.24,3183.23,0.21,0.01,0.236,685861600,8244364000
"2016-04-27,三",3183.24,3183.83,3179.41,3180.12,-3.11,-0.1,0.139,521999800,6159711000
"2016-04-27,三",3180.28,3181.03,3175.67,3180.81,0.69,0.02,0.169,475572600,5611668000
"2016-04-27,三",3180.05,3181.82,3174.34,3174.34,-6.47,-0.2,0.235,567751800,6516441000
"2016-04-27,三",3174.98,3175.11,3166.95,3169.68,-4.67,-0.15,0.257,845694100,9846583000
"2016-04-27,三",3169.26,3174.47,3162.74,3165.92,-3.76,-0.12,0.37,1073576900,12188768000
"2016-04-28,四",3169.33,3173.06,3156.7,3170.53,4.61,0.15,0.517,1161763200,13510814000
"2016-04-28,四",3170.42,3174.7,3166.46,3166.83,-3.7,-0.12,0.26,730092900,8070023000
"2016-04-28,四",3166.86,3167.81,3161.22,3162.41,-4.42,-0.14,0.208,620729800,7300150000
"2016-04-28,四",3162.42,3164.65,3148.6,3151.66,-10.75,-0.34,0.507,914109000,10166189000
"2016-04-28,四",3149.66,3149.66,3135.66,3145.52,-6.14,-0.19,0.444,1038929400,11196542000
"2016-04-28,四",3145.55,3149.35,3137.55,3138.4,-7.12,-0.23,0.375,732985000,8102965000
"2016-04-28,四",3138.47,3157.48,3138.37,3155.55,17.16,0.55,0.609,707611500,8244299000
"2016-04-28,四",3155.18,3162.9,3150.64,3160.58,5.03,0.16,0.388,1080845200,12285785000
"2016-04-29,五",3153.54,3160.59,3149.54,3160.57,-0.01,0,0.35,1172000100,14614547000
"2016-04-29,五",3160.65,3170.08,3160.65,3170.08,9.51,0.3,0.299,845622400,10450418000
"2016-04-29,五",3170.03,3170.58,3164.68,3165.96,-4.12,-0.13,0.186,613129600,7592819000
"2016-04-29,五",3166.03,3166.37,3156.33,3159.46,-6.5,-0.21,0.317,548892200,6636850000
"2016-04-29,五",3159.88,3162.27,3157.22,3158.12,-1.34,-0.04,0.16,466326400,5680273000
"2016-04-29,五",3158.04,3171.19,3158.04,3166.34,8.22,0.26,0.416,558845000,7042705000
"2016-04-29,五",3166.68,3168.4,3158.55,3164.62,-1.72,-0.05,0.311,611432900,7219075000
"2016-04-29,五",3165.91,3167.49,3156.44,3156.75,-7.88,-0.25,0.349,986729000,11571017000
"2016-05-03,二",3159.82,3173.55,3151.48,3173.26,16.51,0.52,0.699,1372336000,15830458000
"2016-05-03,二",3174.54,3205.81,3174.15,3203.67,30.41,0.96,0.998,1681627700,21048420000
"2016-05-03,二",3203.67,3214.91,3198.38,3214.91,11.24,0.35,0.516,1257115300,15679015000
"2016-05-03,二",3215.26,3216.98,3208.86,3213.35,-1.56,-0.05,0.253,905520700,10767789000
"2016-05-03,二",3214,3218.46,3212.56,3212.83,-0.52,-0.02,0.183,998752300,10635681000
"2016-05-03,二",3212.97,3214.59,3205.04,3205.96,-6.87,-0.21,0.297,1046651000,11711891000
"2016-05-03,二",3205.82,3210.54,3201.59,3209.6,3.64,0.11,0.279,1051739800,11938037000
"2016-05-03,二",3209.85,3213.83,3203.7,3213.54,3.94,0.12,0.315,1502740700,18122576000
"2016-05-04,三",3203.47,3216.69,3199.49,3215.49,1.95,0.06,0.535,1867845800,21486757000
"2016-05-04,三",3215.63,3216.4,3206.56,3212.56,-2.93,-0.09,0.306,1166894600,13142418000
"2016-05-04,三",3212.22,3214.36,3203.41,3205.47,-7.09,-0.22,0.341,937119500,10616143000
"2016-05-04,三",3205.39,3207.12,3198.3,3204.98,-0.49,-0.02,0.275,749444200,8197520000
"2016-05-04,三",3205.06,3214.84,3203.73,3213.98,9.01,0.28,0.346,1001901100,9033193000
"2016-05-04,三",3213.77,3222.66,3213.07,3222.47,8.49,0.26,0.299,1143644700,11126362000
"2016-05-04,三",3222.68,3222.69,3212.13,3213.22,-9.25,-0.29,0.328,978240600,10527612000
"2016-05-04,三",3213.13,3213.38,3204.35,3209.46,-3.76,-0.12,0.281,1241150300,13667129000
"2016-05-05,四",3204.17,3215.63,3200.94,3213.11,3.65,0.11,0.458,1653509900,16872311000
"2016-05-05,四",3212.92,3213.87,3207.16,3208.09,-5.03,-0.16,0.209,922001100,10445593000
"2016-05-05,四",3207.97,3208.79,3202.23,3205.14,-2.94,-0.09,0.204,744074400,8471181000
"2016-05-05,四",3205.25,3205.59,3196.57,3202.33,-2.81,-0.09,0.281,678181200,7566124000
"2016-05-05,四",3202.74,3208.18,3201.74,3204.5,2.17,0.07,0.201,581641600,6586335000
"2016-05-05,四",3204.76,3211.98,3204.32,3210.57,6.07,0.19,0.239,740074100,8389705000
"2016-05-05,四",3209.9,3216.18,3203.65,3214.7,4.13,0.13,0.39,875084100,10362733000
"2016-05-05,四",3215.01,3217.21,3212.15,3213.92,-0.79,-0.02,0.157,1278801700,15252514000
"2016-05-06,五",3213.14,3216.64,3204.71,3204.74,-9.18,-0.29,0.371,1426365900,16673178000
"2016-05-06,五",3205.07,3210.59,3205.04,3207.2,2.46,0.08,0.173,1221075700,12042981000
"2016-05-06,五",3207.5,3209.63,3180.6,3180.6,-26.6,-0.83,0.905,1488857000,16477333000
"2016-05-06,五",3180.45,3180.52,3154.84,3156.18,-24.43,-0.77,0.807,1836768200,20158351000
"2016-05-06,五",3156.03,3165.31,3151.87,3160.33,4.15,0.13,0.426,1013150100,11569136000
"2016-05-06,五",3160.85,3166.16,3147.16,3156.34,-3.98,-0.13,0.601,1048997800,11621708000
"2016-05-06,五",3156.29,3166.23,3156.29,3163.16,6.82,0.22,0.315,795251900,8788614000
"2016-05-06,五",3163.68,3164.27,3130.15,3130.35,-32.81,-1.04,1.08,2037557400,21933915000
"2016-05-09,一",3115.43,3115.43,3083,3093.5,-36.85,-1.18,1.04,2286003400,23244171000
"2016-05-09,一",3093.42,3097.68,3079.72,3094.02,0.52,0.02,0.581,1226322100,12443834000
"2016-05-09,一",3094.44,3096.54,3092.1,3092.1,-1.92,-0.06,0.144,693748400,7132604000
"2016-05-09,一",3092.24,3092.51,3076.69,3076.76,-15.34,-0.5,0.511,935202700,9120609000
"2016-05-09,一",3076.52,3076.52,3060.93,3074.71,-2.05,-0.07,0.507,1255634300,12553111000
"2016-05-09,一",3074.37,3077.84,3069.78,3069.82,-4.89,-0.16,0.262,832305700,8207994000
"2016-05-09,一",3069.23,3082.45,3063.22,3076.9,7.08,0.23,0.627,1098461700,11376777000
"2016-05-09,一",3077.42,3079.17,3055.2,3065.62,-11.29,-0.37,0.779,1595369400,16330113000
"2016-05-10,二",3055.21,3072.17,3055.21,3068.66,3.04,0.1,0.553,1277228900,12935894800
"2016-05-10,二",3068.33,3070.71,3057.26,3063.28,-5.38,-0.18,0.438,968193700,9580439200
"2016-05-10,二",3062.65,3072.83,3061.26,3070.46,7.19,0.23,0.378,644070000,6797116000
"2016-05-10,二",3070.17,3076.32,3065.12,3076.28,5.82,0.19,0.365,478015200,5018074000
"2016-05-10,二",3076.12,3077.61,3068.66,3070.99,-5.29,-0.17,0.291,569306200,5962775000
"2016-05-10,二",3070.46,3077.21,3066.8,3068.04,-2.95,-0.1,0.339,660317700,7280321000
"2016-05-10,二",3067.86,3084.57,3067.68,3074.5,6.45,0.21,0.551,1099614200,10315024000
"2016-05-10,二",3074.27,3074.69,3059.23,3069.11,-5.39,-0.18,0.503,1188247600,12761120000
"2016-05-11,三",3080.64,3085,3073.62,3082.09,12.98,0.42,0.371,1167331700,12622855200
"2016-05-11,三",3082.16,3082.73,3067.61,3070.59,-11.5,-0.37,0.49,1065987600,11631893800
"2016-05-11,三",3070.35,3084.39,3063.09,3081.15,10.56,0.34,0.694,991421800,11069085000
"2016-05-11,三",3081.16,3097.16,3079.14,3097.08,15.93,0.52,0.585,705868000,8673906000
"2016-05-11,三",3097.88,3101.06,3091.35,3094.5,-2.58,-0.08,0.313,876404700,9718302000
"2016-05-11,三",3094.56,3097.23,3086.06,3091.73,-2.77,-0.09,0.361,800270900,8322666000
"2016-05-11,三",3091.33,3102.86,3088.13,3097.25,5.52,0.18,0.477,1294193900,11961990000
"2016-05-11,三",3096.75,3097.23,3082.33,3082.81,-14.44,-0.47,0.481,1277947200,13322710000
"2016-05-12,四",3059.38,3059.38,3035.02,3050.08,-32.73,-1.06,0.79,2091432000,21139004000
"2016-05-12,四",3049.89,3074.85,3049.89,3073.56,23.48,0.77,0.818,1199977900,12309943000
"2016-05-12,四",3073.44,3081.16,3066.28,3080.19,6.64,0.22,0.484,788064900,8471434000
"2016-05-12,四",3080.36,3085.63,3073.02,3085.63,5.44,0.18,0.409,630685800,6472185000
"2016-05-12,四",3086.17,3087.61,3077.86,3085.9,0.27,0.01,0.316,614305900,6272713000
"2016-05-12,四",3086.17,3095.33,3082.05,3086.77,0.87,0.03,0.43,757170100,7496698000
"2016-05-12,四",3086.67,3090.19,3076.97,3090.19,3.42,0.11,0.428,694561300,7558567000
"2016-05-12,四",3090.46,3094.1,3083.63,3090.14,-0.05,0,0.339,1100374700,11698248000
"2016-05-13,五",3081.68,3103.1,3076.41,3099.62,9.49,0.31,0.864,1373597700,14282801000
"2016-05-13,五",3098.99,3099.93,3090.28,3093.58,-6.04,-0.19,0.311,923520900,9447090000
"2016-05-13,五",3093.65,3094.05,3082.58,3084.14,-9.44,-0.31,0.371,645208500,6856924000
"2016-05-13,五",3084,3091.07,3082.36,3088.78,4.64,0.15,0.283,459500100,4607938000
"2016-05-13,五",3088.79,3089.97,3082.71,3086.44,-2.34,-0.08,0.235,469495500,4880648000
"2016-05-13,五",3086.32,3086.37,3075.53,3080.05,-6.38,-0.21,0.351,595581200,6747998000
"2016-05-13,五",3079.93,3084.3,3070.87,3071.35,-8.7,-0.28,0.436,641810500,6901882000
"2016-05-13,五",3072.18,3075.76,3064.77,3074.94,3.58,0.12,0.358,1154261100,12125714000
"2016-05-16,一",3064.53,3076.33,3053.66,3055.93,-19.01,-0.62,0.737,1138753000,11804340900
"2016-05-16,一",3056.17,3068.67,3055.42,3068.67,12.74,0.42,0.433,646250500,7166093100
"2016-05-16,一",3068.88,3087.67,3067.52,3087.17,18.51,0.6,0.657,735583600,8154284000
"2016-05-16,一",3086.84,3086.94,3079.65,3083.26,-3.92,-0.13,0.236,482419800,5539692000
"2016-05-16,一",3083.5,3084.61,3074.25,3079.79,-3.46,-0.11,0.336,522530000,5428509000
"2016-05-16,一",3079.67,3088.31,3078.18,3086.45,6.66,0.22,0.329,624977800,6531724000
"2016-05-16,一",3086.14,3086.33,3077.34,3082.74,-3.71,-0.12,0.291,604234700,6296102000
"2016-05-16,一",3083.22,3095.56,3083.22,3095.31,12.57,0.41,0.4,1191436200,13484455000
"2016-05-17,二",3095.52,3096.33,3086.78,3087.14,-8.17,-0.26,0.309,1235643400,13462344000
"2016-05-17,二",3086.92,3087.91,3080.54,3082.11,-5.03,-0.16,0.239,805618100,8662427000
"2016-05-17,二",3081.71,3087.58,3075.28,3075.28,-6.82,-0.22,0.399,723787900,7618311000
"2016-05-17,二",3075.09,3080.52,3073.58,3080.4,5.11,0.17,0.226,517989300,5750521000
"2016-05-17,二",3080.36,3082.75,3076.44,3076.71,-3.68,-0.12,0.205,433328600,4904760000
"2016-05-17,二",3076.32,3094.32,3076.32,3093.88,17.16,0.56,0.585,811397700,10344162000
"2016-05-17,二",3093.95,3105.2,3091.17,3091.59,-2.29,-0.07,0.454,1078757700,14191333000
"2016-05-17,二",3091.73,3095.4,3085.58,3086.02,-5.56,-0.18,0.318,921289800,10455527000
"2016-05-18,三",3071.53,3072.51,3061.44,3072.07,-13.95,-0.45,0.359,1246719600,14795173000
"2016-05-18,三",3071.83,3072.52,3055.95,3056.02,-16.05,-0.52,0.539,961850700,10464815000
"2016-05-18,三",3056.93,3063.89,3050.4,3053.61,-2.41,-0.08,0.441,797579900,8218165000
"2016-05-18,三",3053.87,3055.34,3042.15,3045.4,-8.21,-0.27,0.432,871927400,8512629000
"2016-05-18,三",3045.59,3049.13,3041.23,3045.51,0.12,0,0.259,615319400,6139253000
"2016-05-18,三",3045.06,3061.97,3042.97,3053.36,7.85,0.26,0.624,854200900,9773826000
"2016-05-18,三",3053.01,3054.76,3041.84,3044.07,-9.29,-0.3,0.423,1030498700,10946368000
"2016-05-18,三",3044.04,3069.64,3039.46,3068.04,23.97,0.79,0.991,1893440300,19608618000
"2016-05-19,四",3060.34,3073.09,3060.14,3071.74,3.71,0.12,0.422,1115099700,13608264000
"2016-05-19,四",3071.9,3083.6,3071.84,3082.9,11.15,0.36,0.383,1046582800,11725078000
"2016-05-19,四",3083.28,3086.95,3078.71,3081.11,-1.79,-0.06,0.267,738000300,8464404000
"2016-05-19,四",3081.52,3082.62,3074.9,3075.5,-5.62,-0.18,0.25,451803200,5478849000
"2016-05-19,四",3075.76,3078.96,3072.9,3078.8,3.31,0.11,0.197,472760300,5181773000
"2016-05-19,四",3079.41,3080.01,3066.66,3067.96,-10.85,-0.35,0.434,745629200,7346640000
"2016-05-19,四",3068.26,3069.89,3061.14,3065.55,-2.41,-0.08,0.285,599141500,6789354000
"2016-05-19,四",3065.39,3068,3058.23,3062.5,-3.05,-0.1,0.319,875399600,10084698000
"2016-05-20,五",3047.78,3065.66,3041.64,3065.66,3.16,0.1,0.784,1108019400,12081637700
"2016-05-20,五",3065.82,3068.54,3060.44,3064.59,-1.06,-0.03,0.264,613344200,7526549300
"2016-05-20,五",3064.51,3073.03,3064.2,3067.38,2.78,0.09,0.288,554525800,6880853000
"2016-05-20,五",3067.39,3067.67,3059.91,3065.45,-1.92,-0.06,0.253,393592100,4638203000
"2016-05-20,五",3065.54,3068.7,3056.47,3056.9,-8.56,-0.28,0.399,504027400,5630589000
"2016-05-20,五",3057.81,3064.08,3052.75,3064.05,7.15,0.23,0.371,563486000,6414357000
"2016-05-20,五",3064.4,3073.36,3062.79,3068.34,4.29,0.14,0.345,705735500,8562807000
"2016-05-20,五",3068.37,3078.53,3068.24,3078.22,9.88,0.32,0.335,1165353800,13389255000
"2016-05-23,一",3078.52,3095.37,3078.46,3093.93,15.71,0.51,0.55,1393276000,16712242000
"2016-05-23,一",3094.01,3098.48,3091.07,3093.11,-0.82,-0.03,0.239,935304200,11166169000
"2016-05-23,一",3093.21,3095.94,3089.96,3090.74,-2.37,-0.08,0.193,607874700,7171000000
"2016-05-23,一",3090.5,3093.05,3084.84,3088.33,-2.41,-0.08,0.266,484890000,5922214000
"2016-05-23,一",3088.69,3091.84,3087.02,3088.47,0.14,0,0.156,459224300,5398785000
"2016-05-23,一",3088.36,3088.36,3077.29,3077.29,-11.18,-0.36,0.358,598508000,6890753000
"2016-05-23,一",3077.07,3086.78,3076.53,3086.71,9.42,0.31,0.333,620514700,7090351000
"2016-05-23,一",3086.98,3088.87,3081.36,3087.22,0.51,0.02,0.243,870129700,9986000000
"2016-05-24,二",3083.24,3083.26,3068.75,3074.09,-13.13,-0.43,0.47,1180051800,12828001100
"2016-05-24,二",3073.86,3074.5,3060.1,3062.51,-11.58,-0.38,0.469,918455400,9967605900
"2016-05-24,二",3062.58,3067.94,3057.55,3057.68,-4.83,-0.16,0.339,666959900,6848684000
"2016-05-24,二",3057.35,3066.42,3056.88,3064.72,7.04,0.23,0.312,475921300,4873905000
"2016-05-24,二",3064.87,3064.87,3058.6,3063.31,-1.42,-0.05,0.205,421775500,4408629000
"2016-05-24,二",3063.21,3067.84,3058.72,3059.17,-4.14,-0.14,0.298,551854800,5516090000
"2016-05-24,二",3058.89,3066.84,3052.59,3066.84,7.67,0.25,0.466,752589800,7410118000
"2016-05-24,二",3066.56,3068.67,3061.76,3063.56,-3.29,-0.11,0.225,905830000,9252982000
"2016-05-25,三",3079.75,3089.05,3077.14,3086.05,22.5,0.73,0.389,1492706900,17111086000
"2016-05-25,三",3085.72,3087.76,3074.62,3075.61,-10.45,-0.34,0.426,772022800,9052893000
"2016-05-25,三",3075.72,3079.15,3073.08,3073.24,-2.36,-0.08,0.197,545787100,5530397000
"2016-05-25,三",3073.28,3077.69,3072.72,3074.3,1.06,0.03,0.162,370650800,4008530000
"2016-05-25,三",3074.29,3075.13,3068.7,3073.62,-0.68,-0.02,0.209,470229600,5495405000
"2016-05-25,三",3073.61,3073.61,3055.33,3055.33,-18.29,-0.59,0.595,691904400,7843806000
"2016-05-25,三",3055.23,3067.43,3054.96,3067.43,12.1,0.4,0.408,593760300,6279798000
"2016-05-25,三",3067.5,3067.78,3059.13,3059.23,-8.21,-0.27,0.282,728218400,7994647000
"2016-05-26,四",3056.6,3072.44,3043.53,3043.53,-15.7,-0.51,0.945,1159509200,13017011700
"2016-05-26,四",3042.89,3042.89,3032.95,3037.63,-5.89,-0.19,0.327,1156572400,12101832300
"2016-05-26,四",3037.61,3040.74,3027.49,3029.44,-8.19,-0.27,0.436,637170400,6880276000
"2016-05-26,四",3029.34,3035.54,3028.09,3032.97,3.53,0.12,0.246,381605800,4213202000
"2016-05-26,四",3032.95,3036.96,3030.57,3034.77,1.8,0.06,0.211,373404400,3843579000
"2016-05-26,四",3034.7,3047.7,3034.7,3047.58,12.81,0.42,0.428,494367200,5398313000
"2016-05-26,四",3047.54,3061.32,3045.42,3059.5,11.93,0.39,0.522,808337600,9006925000
"2016-05-26,四",3059.82,3064.4,3055.96,3064.21,4.71,0.15,0.276,1028331100,11524044000
"2016-05-27,五",3059.73,3061.96,3052.52,3061.79,-2.42,-0.08,0.308,1083395200,10717506400
"2016-05-27,五",3061.61,3062.38,3053.3,3057.46,-4.33,-0.14,0.297,734018900,7505505600
"2016-05-27,五",3057.95,3066.77,3057.95,3059.64,2.18,0.07,0.289,790280400,6966251000
