时间,开盘,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿)
"2016-04-08,五",3182.11,3186.25,3163.38,3185.73,3.88,0.12,0.719,2973863400,33932864000
"2016-04-11,一",3213.51,3242.41,3213.51,3238.68,52.96,1.66,0.907,5350436600,58100019000
"2016-04-11,一",3239.67,3251.57,3235.98,3241.22,2.53,0.08,0.481,2694350000,32639325000
"2016-04-11,一",3241.78,3248.25,3237.17,3243.41,2.19,0.07,0.342,2066382200,23528231000
"2016-04-11,一",3243.53,3243.88,3228.23,3230.1,-13.31,-0.41,0.482,2410102100,28491915000
"2016-04-12,二",3227.37,3232.08,3205.7,3213.99,-16.1,-0.5,0.817,3691454800,37963888000
"2016-04-12,二",3213.89,3221,3203.14,3208.95,-5.04,-0.16,0.556,1839389400,19399759000
"2016-04-12,二",3208.69,3219.82,3206.44,3210.15,1.2,0.04,0.417,1348868900,14835299000
"2016-04-12,二",3210.39,3218.88,3198.9,3218.45,8.3,0.26,0.622,2407230600,26887611000
"2016-04-13,三",3237.86,3293.44,3237.86,3293.21,74.76,2.32,1.73,7681538200,78728653000
"2016-04-13,三",3293.68,3296.3,3280.67,3285.53,-7.68,-0.23,0.475,4106073800,39983608000
"2016-04-13,三",3287.13,3296.5,3286.33,3290.78,5.25,0.16,0.31,3606686000,36310519000
"2016-04-13,三",3290.69,3291.36,3260.07,3261.38,-29.4,-0.89,0.951,4167088000,45136820000
"2016-04-14,四",3277.1,3286.07,3265.01,3265.49,4.11,0.13,0.646,4650034400,47861183000
"2016-04-14,四",3265,3272.67,3259.95,3264.68,-0.82,-0.02,0.389,2061188500,20781650000
"2016-04-14,四",3264.36,3267.27,3252.15,3262.76,-1.92,-0.06,0.463,1770828100,18420876000
"2016-04-14,四",3262.65,3276.65,3260.81,3275.83,13.07,0.4,0.486,2833681700,30925734000
"2016-04-15,五",3279.86,3282.93,3261.76,3265.83,-10,-0.31,0.646,3716842900,40085590000
"2016-04-15,五",3266.08,3275.51,3264.79,3268.3,2.46,0.08,0.328,1810641500,19328418000
"2016-04-15,五",3268.46,3282.94,3263.57,3277.68,9.38,0.29,0.593,1876652200,20348168000
"2016-04-15,五",3277.74,3277.74,3262.96,3272.21,-5.47,-0.17,0.451,2576616300,28201806000
"2016-04-18,一",3252.67,3252.67,3227.69,3230.56,-41.64,-1.27,0.763,4168602300,43260857000
"2016-04-18,一",3230.54,3239.21,3228.63,3234.86,4.3,0.13,0.327,1600915700,17618164000
"2016-04-18,一",3234.72,3234.74,3221.68,3227.2,-7.67,-0.24,0.404,1785127000,19627148000
"2016-04-18,一",3227.37,3239.29,3227.01,3228.45,1.26,0.04,0.38,2154361900,23449981000
"2016-04-19,二",3243.97,3250.67,3222.08,3227.91,-0.54,-0.02,0.886,3021182900,33213730000
"2016-04-19,二",3227.9,3235.64,3221.66,3230.12,2.21,0.07,0.433,1559971100,17385634000
"2016-04-19,二",3230.71,3236.23,3224.4,3227.62,-2.5,-0.08,0.366,1376956500,15470204000
"2016-04-19,二",3227.7,3241.25,3222.38,3238.3,10.68,0.33,0.585,2129033500,24906668000
"2016-04-20,三",3244.14,3248.28,3231.89,3236.07,-2.23,-0.07,0.506,2783313900,31660159000
"2016-04-20,三",3236.33,3236.45,3163.42,3163.42,-72.65,-2.24,2.26,4090815100,43692178000
"2016-04-20,三",3162.3,3162.3,3107.5,3126.77,-36.65,-1.16,1.73,4812666900,48736553000
"2016-04-20,三",3126.93,3181.74,3118.97,3181.03,54.25,1.74,2.01,4533989100,48235800000
"2016-04-21,四",3160.8,3176.82,3150.96,3172.01,-9.02,-0.28,0.813,3069599100,31273656000
"2016-04-21,四",3172.82,3190.18,3172.46,3187.89,15.88,0.5,0.559,2240956300,22030496000
"2016-04-21,四",3187.91,3198.5,3166.75,3198.5,10.61,0.33,0.996,2168719300,23462796000
"2016-04-21,四",3197.92,3198.55,3159.62,3160.6,-37.9,-1.18,1.22,2995990400,33557431000
"2016-04-22,五",3142.56,3173.02,3138.34,3167.47,6.87,0.22,1.1,2876985700,29169131000
"2016-04-22,五",3167.61,3168.11,3146.16,3153.65,-13.83,-0.44,0.693,1646066300,17256255000
"2016-04-22,五",3154.98,3166.21,3153.59,3159.18,5.54,0.18,0.4,1218567500,13750386000
"2016-04-22,五",3159.09,3175.38,3158.66,3174.9,15.72,0.5,0.529,1966229700,22267149000
"2016-04-25,一",3164.74,3164.74,3138.2,3151.04,-23.86,-0.75,0.836,2372094900,25804887000
"2016-04-25,一",3151.53,3156.01,3137.18,3156.01,4.97,0.16,0.598,1636165600,18194046000
"2016-04-25,一",3155.96,3172.26,3152.52,3171.47,15.46,0.49,0.626,1211931200,13761002000
"2016-04-25,一",3171.41,3171.73,3158.67,3162.03,-9.44,-0.3,0.412,1531743400,16974913000
"2016-04-26,二",3159.77,3181.1,3159.77,3167.79,5.75,0.18,0.674,1964536900,23388760000
"2016-04-26,二",3168.2,3168.2,3154.45,3155.79,-12,-0.38,0.434,1162295700,13234198000
"2016-04-26,二",3155.87,3163.12,3150.52,3153.83,-1.96,-0.06,0.399,977103300,11435925000
"2016-04-26,二",3153.8,3179.34,3153.31,3179.16,25.33,0.8,0.825,1798137500,20812671000
"2016-04-27,三",3181.93,3184.3,3171.35,3183.02,3.86,0.12,0.407,1829957900,22052870000
"2016-04-27,三",3182.64,3188.76,3179.41,3180.12,-2.9,-0.09,0.294,1207861400,14404075000
"2016-04-27,三",3180.28,3181.82,3174.34,3174.34,-5.78,-0.18,0.235,1043324400,12128109000
"2016-04-27,三",3174.98,3175.11,3162.74,3165.92,-8.43,-0.27,0.39,1919271000,22035351000
"2016-04-28,四",3169.33,3174.7,3156.7,3166.83,0.92,0.03,0.569,1891856100,21580837000
"2016-04-28,四",3166.86,3167.81,3148.6,3151.66,-15.17,-0.48,0.607,1534838800,17466339000
"2016-04-28,四",3149.66,3149.66,3135.66,3138.4,-13.27,-0.42,0.444,1771914400,19299507000
"2016-04-28,四",3138.47,3162.9,3138.37,3160.58,22.18,0.71,0.781,1788456700,20530084000
"2016-04-29,五",3153.54,3170.08,3149.54,3170.08,9.5,0.3,0.65,2017622500,25064965000
"2016-04-29,五",3170.03,3170.58,3156.33,3159.46,-10.62,-0.33,0.45,1162021800,14229669000
"2016-04-29,五",3159.88,3171.19,3157.22,3166.34,6.88,0.22,0.442,1025171400,12722978000
"2016-04-29,五",3166.68,3168.4,3156.44,3156.75,-9.6,-0.3,0.378,1598161900,18790092000
"2016-05-03,二",3159.82,3205.81,3151.48,3203.67,46.93,1.49,1.72,3053963700,36878878000
"2016-05-03,二",3203.67,3216.98,3198.38,3213.35,9.68,0.3,0.58,2162636000,26446804000
"2016-05-03,二",3214,3218.46,3205.04,3205.96,-7.39,-0.23,0.418,2045403300,22347572000
"2016-05-03,二",3205.82,3213.83,3201.59,3213.54,7.58,0.24,0.382,2554480500,30060613000
"2016-05-04,三",3203.47,3216.69,3199.49,3212.56,-0.98,-0.03,0.535,3034740400,34629175000
"2016-05-04,三",3212.22,3214.36,3198.3,3204.98,-7.58,-0.24,0.5,1686563700,18813663000
"2016-05-04,三",3205.06,3222.66,3203.73,3222.47,17.5,0.55,0.591,2145545800,20159555000
"2016-05-04,三",3222.68,3222.69,3204.35,3209.46,-13.01,-0.4,0.569,2219390900,24194741000
"2016-05-05,四",3204.17,3215.63,3200.94,3208.09,-1.38,-0.04,0.458,2575511000,27317904000
"2016-05-05,四",3207.97,3208.79,3196.57,3202.33,-5.76,-0.18,0.381,1422255600,16037305000
"2016-05-05,四",3202.74,3211.98,3201.74,3210.57,8.24,0.26,0.32,1321715700,14976040000
"2016-05-05,四",3209.9,3217.21,3203.65,3213.92,3.35,0.1,0.422,2153885800,25615247000
"2016-05-06,五",3213.14,3216.64,3204.71,3207.2,-6.72,-0.21,0.371,2647441600,28716159000
"2016-05-06,五",3207.5,3209.63,3154.84,3156.18,-51.02,-1.59,1.71,3325625200,36635684000
"2016-05-06,五",3156.03,3166.16,3147.16,3156.34,0.17,0.01,0.602,2062147900,23190844000
"2016-05-06,五",3156.29,3166.23,3130.15,3130.35,-25.99,-0.82,1.14,2832809300,30722529000
"2016-05-09,一",3115.43,3115.43,3079.72,3094.02,-36.34,-1.16,1.14,3512325500,35688005000
"2016-05-09,一",3094.44,3096.54,3076.69,3076.76,-17.26,-0.56,0.641,1628951100,16253213000
"2016-05-09,一",3076.52,3077.84,3060.93,3069.82,-6.94,-0.23,0.549,2087940000,20761105000
"2016-05-09,一",3069.23,3082.45,3055.2,3065.62,-4.21,-0.14,0.888,2693831100,27706890000
"2016-05-10,二",3055.21,3072.17,3055.21,3063.28,-2.34,-0.08,0.553,2245422600,22516334000
"2016-05-10,二",3062.65,3076.32,3061.26,3076.28,13.01,0.42,0.492,1122085200,11815190000
"2016-05-10,二",3076.12,3077.61,3066.8,3068.04,-8.24,-0.27,0.351,1229623900,13243096000
"2016-05-10,二",3067.86,3084.57,3059.23,3069.11,1.07,0.03,0.826,2287861800,23076144000
"2016-05-11,三",3080.64,3085,3067.61,3070.59,1.48,0.05,0.567,2233319300,24254749000
"2016-05-11,三",3070.35,3097.16,3063.09,3097.08,26.49,0.86,1.11,1697289800,19742991000
"2016-05-11,三",3097.88,3101.06,3086.06,3091.73,-5.35,-0.17,0.484,1676675600,18040968000
"2016-05-11,三",3091.33,3102.86,3082.33,3082.81,-8.92,-0.29,0.664,2572141100,25284700000
"2016-05-12,四",3059.38,3074.85,3035.02,3073.56,-9.25,-0.3,1.29,3291409900,33448947000
"2016-05-12,四",3073.44,3085.63,3066.28,3085.63,12.07,0.39,0.63,1418750700,14943619000
"2016-05-12,四",3086.17,3095.33,3077.86,3086.77,1.14,0.04,0.566,1371476000,13769411000
"2016-05-12,四",3086.67,3094.1,3076.97,3090.14,3.37,0.11,0.555,1794936000,19256815000
"2016-05-13,五",3081.68,3103.1,3076.41,3093.58,3.45,0.11,0.864,2297118600,23729891000
"2016-05-13,五",3093.65,3094.05,3082.36,3088.78,-4.81,-0.16,0.378,1104708600,11464862000
"2016-05-13,五",3088.79,3089.97,3075.53,3080.05,-8.72,-0.28,0.468,1065076700,11628646000
"2016-05-13,五",3079.93,3084.3,3064.77,3074.94,-5.12,-0.17,0.634,1796071600,19027596000
"2016-05-16,一",3064.53,3076.33,3053.66,3068.67,-6.27,-0.2,0.737,1785003500,18970434000
"2016-05-16,一",3068.88,3087.67,3067.52,3083.26,14.59,0.48,0.657,1218003400,13693976000
"2016-05-16,一",3083.5,3088.31,3074.25,3086.45,3.2,0.1,0.456,1147507800,11960233000
"2016-05-16,一",3086.14,3095.56,3077.34,3095.31,8.86,0.29,0.59,1795670900,19780557000
"2016-05-17,二",3095.52,3096.33,3080.54,3082.11,-13.2,-0.43,0.51,2041261500,22124771000
"2016-05-17,二",3081.71,3087.58,3073.58,3080.4,-1.71,-0.06,0.454,1241777200,13368832000
"2016-05-17,二",3080.36,3094.32,3076.32,3093.88,13.48,0.44,0.584,1244726300,15248922000
"2016-05-17,二",3093.95,3105.2,3085.58,3086.02,-7.85,-0.25,0.634,2000047500,24646860000
"2016-05-18,三",3071.53,3072.52,3055.95,3056.02,-30.01,-0.97,0.537,2208570300,25259988000
"2016-05-18,三",3056.93,3063.89,3042.15,3045.4,-10.62,-0.35,0.712,1669507300,16730794000
"2016-05-18,三",3045.59,3061.97,3041.23,3053.36,7.96,0.26,0.681,1469520300,15913079000
"2016-05-18,三",3053.01,3069.64,3039.46,3068.04,14.68,0.48,0.988,2923939000,30554986000
"2016-05-19,四",3060.34,3083.6,3060.14,3082.9,14.86,0.48,0.765,2161682500,25333342000
"2016-05-19,四",3083.28,3086.95,3074.9,3075.5,-7.4,-0.24,0.391,1189803500,13943253000
"2016-05-19,四",3075.76,3080.01,3066.66,3067.96,-7.54,-0.25,0.434,1218389500,12528413000
"2016-05-19,四",3068.26,3069.89,3058.23,3062.5,-5.46,-0.18,0.38,1474541100,16874052000
"2016-05-20,五",3047.78,3068.54,3041.64,3064.59,2.09,0.07,0.878,1721363600,19608187000
"2016-05-20,五",3064.51,3073.03,3059.91,3065.45,0.86,0.03,0.428,948117900,11519056000
"2016-05-20,五",3065.54,3068.7,3052.75,3064.05,-1.41,-0.05,0.52,1067513400,12044946000
"2016-05-20,五",3064.4,3078.53,3062.79,3078.22,14.17,0.46,0.514,1871089300,21952062000
"2016-05-23,一",3078.52,3098.48,3078.46,3093.11,14.89,0.48,0.65,2328580200,27878411000
"2016-05-23,一",3093.21,3095.94,3084.84,3088.33,-4.78,-0.15,0.359,1092764700,13093214000
"2016-05-23,一",3088.69,3091.84,3077.29,3077.29,-11.04,-0.36,0.471,1057732300,12289538000
"2016-05-23,一",3077.07,3088.87,3076.53,3087.22,9.93,0.32,0.401,1490644400,17076351000
"2016-05-24,二",3083.24,3083.26,3060.1,3062.51,-24.71,-0.8,0.75,2098507200,22795607000
"2016-05-24,二",3062.58,3067.94,3056.88,3064.72,2.22,0.07,0.361,1142881200,11722589000
"2016-05-24,二",3064.87,3067.84,3058.6,3059.17,-5.56,-0.18,0.302,973630300,9924719000
"2016-05-24,二",3058.89,3068.67,3052.59,3063.56,4.39,0.14,0.525,1658419800,16663100000
"2016-05-25,三",3079.75,3089.05,3074.62,3075.61,12.05,0.39,0.471,2264729700,26163979000
"2016-05-25,三",3075.72,3079.15,3072.72,3074.3,-1.3,-0.04,0.209,916437900,9538927000
"2016-05-25,三",3074.29,3075.13,3055.33,3055.33,-18.97,-0.62,0.644,1162134000,13339211000
"2016-05-25,三",3055.23,3067.78,3054.96,3059.23,3.89,0.13,0.419,1321978700,14274445000
"2016-05-26,四",3056.6,3072.44,3032.95,3037.63,-21.59,-0.71,1.29,2316081600,25118844000
"2016-05-26,四",3037.61,3040.74,3027.49,3032.97,-4.66,-0.15,0.436,1018776200,11093478000
"2016-05-26,四",3032.95,3047.7,3030.57,3047.58,14.61,0.48,0.565,867771600,9241892000
"2016-05-26,四",3047.54,3064.4,3045.42,3064.21,16.64,0.55,0.623,1836668700,20530969000
"2016-05-27,五",3059.73,3062.38,3052.52,3057.46,-6.76,-0.22,0.322,1817414100,18223012000
"2016-05-27,五",3057.95,3066.77,3055.27,3055.29,-2.17,-0.07,0.376,1212932000,11372135000
"2016-05-27,五",3055.48,3068.54,3052.51,3064.17,8.89,0.29,0.525,1084609300,11073788000
"2016-05-27,五",3064.25,3073.55,3061.35,3062.5,-1.67,-0.05,0.398,1931919600,18702842000
"2016-05-30,一",3056.31,3061.79,3037.74,3060.91,-1.59,-0.05,0.786,2014019700,20140964000
"2016-05-30,一",3061.09,3072.6,3056.56,3068.06,7.15,0.23,0.524,1308162700,12620827000
"2016-05-30,一",3068.56,3069.28,3059.13,3063.4,-4.66,-0.15,0.331,1020669800,10268565000
"2016-05-30,一",3063.38,3075.26,3063.19,3066.71,3.31,0.11,0.394,1967005700,20466209000
"2016-05-31,二",3068.6,3151.23,3068.6,3141.4,74.69,2.44,2.69,5195269000,58711300000
"2016-05-31,二",3141.64,3148.86,3131.51,3147.13,5.72,0.18,0.552,2254940700,24427152000
"2016-05-31,二",3146.99,3160.96,3146.99,3160.96,13.83,0.44,0.444,2757678300,29024601000
"2016-05-31,二",3160.69,3170.82,3158.63,3169.56,8.6,0.27,0.386,3678423000,39235117000
"2016-06-01,三",3172.96,3181.76,3167.19,3174.16,4.6,0.15,0.46,4646458100,54608796000
"2016-06-01,三",3174.22,3180.07,3168.41,3169,-5.16,-0.16,0.367,2258829300,25448274000
"2016-06-01,三",3169.17,3174.89,3160.19,3162.58,-6.43,-0.2,0.464,2033268500,23601821000
"2016-06-01,三",3162.01,3170.31,3160.3,3160.55,-2.03,-0.06,0.317,2376292300,28041930000
"2016-06-02,四",3158.03,3168.82,3155.82,3166.9,6.35,0.2,0.412,3094683700,32855451000
"2016-06-02,四",3166.77,3167.57,3151.24,3151.86,-15.04,-0.47,0.516,1834153300,21005505000
"2016-06-02,四",3151.68,3162.89,3151.68,3159.4,7.54,0.24,0.356,1399198800,16730391000
"2016-06-02,四",3159.01,3167.1,3153.65,3167.1,7.7,0.24,0.426,2272306900,26502278000
"2016-06-03,五",3172.95,3176.25,3162.09,3169.05,1.95,0.06,0.447,3253403100,44681277000
"2016-06-03,五",3169.21,3176.03,3167.96,3174.83,5.78,0.18,0.255,1601752000,21512914000
"2016-06-03,五",3174.93,3191.53,3174.34,3191.53,16.7,0.53,0.541,2009617300,27604130000
"2016-06-03,五",3191.94,3201.75,3188.82,3189.33,-2.2,-0.07,0.405,3284405900,42533699000
"2016-06-06,一",3192.78,3197.22,3179.05,3183.57,-5.75,-0.18,0.57,2985656900,41902367000
"2016-06-06,一",3184.16,3188.65,3178.41,3185.01,1.44,0.05,0.322,1383902200,17492936000
"2016-06-06,一",3185.45,3185.81,3174.18,3174.88,-10.13,-0.32,0.365,1438379100,18174432000
"2016-06-06,一",3175.13,3180.82,3168.69,3178.79,3.91,0.12,0.382,1861436900,23606496000
"2016-06-07,二",3182.44,3186.41,3170.26,3178.07,-0.72,-0.02,0.508,2544474000,33859605000
"2016-06-07,二",3178.18,3178.35,3168.22,3174.14,-3.93,-0.12,0.319,1275270800,15780126000
"2016-06-07,二",3174.1,3181.43,3173.28,3177.96,3.82,0.12,0.257,1238071800,15841840000
"2016-06-07,二",3177.99,3179.4,3171.98,3177.05,-0.91,-0.03,0.233,1835014800,23230047000
"2016-06-08,三",3171.81,3171.81,3151.92,3154.39,-22.66,-0.71,0.626,2505174300,33104819000
"2016-06-08,三",3154.39,3163.45,3148.35,3162.27,7.88,0.25,0.479,1628292800,19818593000
"2016-06-08,三",3161.96,3171.15,3160.06,3168.99,6.72,0.21,0.351,1336389400,16969174000
"2016-06-08,三",3169.75,3174.85,3163.36,3163.99,-5,-0.16,0.363,2159321000,27790204000
"2016-06-13,一",3134.05,3142.97,3124.11,3142.69,-21.29,-0.67,0.596,2460637700,32017456000
"2016-06-13,一",3142.1,3145.55,3136.99,3138.06,-4.63,-0.15,0.272,1179026700,14868997000
"2016-06-13,一",3138.13,3138.14,3112.9,3112.9,-25.16,-0.8,0.804,1950727300,23544610000
"2016-06-13,一",3112.72,3119.12,3065.77,3066.34,-46.56,-1.5,1.71,3707203000,43660257000
"2016-06-14,二",3058.44,3078.75,3056.63,3067.82,1.48,0.05,0.721,2457798400,29833815000
"2016-06-14,二",3067.61,3073.38,3055.66,3058.7,-9.12,-0.3,0.578,1265390200,15013877000
"2016-06-14,二",3058.87,3075.2,3055.66,3069.1,10.4,0.34,0.639,1343565700,15474471000
"2016-06-14,二",3068.95,3076.6,3062.11,3075.98,6.88,0.22,0.472,1561191400,18300142000
"2016-06-15,三",3043.96,3092.61,3042.49,3087.08,11.1,0.36,1.63,2514459100,31000227000
"2016-06-15,三",3086.97,3128.04,3086.58,3119.76,32.68,1.06,1.34,2496117900,29372065000
"2016-06-15,三",3120,3125.88,3108.76,3125.85,6.09,0.2,0.549,1729420500,20982756000
"2016-06-15,三",3125.91,3126.28,3109.17,3116.37,-9.48,-0.3,0.547,1999328200,24815129000
"2016-06-16,四",3104.36,3112.01,3100.87,3100.87,-15.5,-0.5,0.358,2713497000,31499320000
"2016-06-16,四",3100.59,3111.95,3095.92,3111.95,11.09,0.36,0.517,1691262500,18859059000
"2016-06-16,四",3111.83,3112.37,3099,3101.38,-10.57,-0.34,0.43,1411520500,17152482000
"2016-06-16,四",3101.36,3105.85,3089.74,3094.67,-6.71,-0.22,0.519,2481190300,25985377000
"2016-06-17,五",3096.09,3131.04,3096.09,3126.63,31.96,1.03,1.13,3408221800,40798566000
"2016-06-17,五",3126.73,3128.23,3116.61,3120.31,-6.32,-0.2,0.372,1468259000,16548502000
"2016-06-17,五",3120.07,3126.89,3106.39,3108.09,-12.23,-0.39,0.657,1693652900,18328526000
"2016-06-17,五",3108.28,3112,3098.94,3110.36,2.27,0.07,0.42,1970164800,22277795000
"2016-06-20,一",3114.91,3118.73,3090.08,3097.46,-12.9,-0.41,0.921,2365052700,28473461000
"2016-06-20,一",3097.06,3107.14,3095.12,3105.71,8.25,0.27,0.388,1050927100,12675029000
"2016-06-20,一",3106.9,3110.77,3099.93,3102.22,-3.49,-0.11,0.349,1103714900,13051047000
"2016-06-20,一",3102.43,3115.92,3101.98,3112.67,10.45,0.34,0.449,1839019400,20448265000
"2016-06-21,二",3124.9,3155.49,3121.55,3136.72,24.05,0.77,1.09,3741230700,47623274000
"2016-06-21,二",3136.99,3136.99,3124.46,3126.45,-10.27,-0.33,0.4,1361652300,16930502000
"2016-06-21,二",3126.64,3127.89,3114.98,3124.99,-1.46,-0.05,0.413,1393162300,15973124000
"2016-06-21,二",3125.15,3127.18,3098.05,3106.32,-18.67,-0.6,0.932,2300489200,26706743000
"2016-06-22,三",3100.45,3114.48,3097.03,3106.15,-0.17,-0.01,0.562,1981471100,24999062000
"2016-06-22,三",3106.15,3124.6,3104.67,3121.66,15.51,0.5,0.642,1458857000,17577181000
"2016-06-22,三",3121.7,3122.19,3114.17,3121.59,-0.07,0,0.257,1061904300,12259274000
"2016-06-22,三",3121.42,3134.06,3116.96,3133.96,12.38,0.4,0.548,2146478900,26513198000
"2016-06-23,四",3129.72,3129.72,3115.84,3125.3,-8.66,-0.28,0.443,2272803200,27983671000
"2016-06-23,四",3124.91,3125.99,3102.54,3105.81,-19.49,-0.62,0.75,1728843500,20361611000
"2016-06-23,四",3106.04,3117.17,3105.24,3114.64,8.83,0.28,0.384,1033177900,11951317000
"2016-06-23,四",3113.96,3121.57,3110.24,3117.32,2.67,0.09,0.364,1740349200,21435953000
"2016-06-24,五",3110.65,3130.38,3104.72,3105.34,-11.98,-0.38,0.823,2291655800,27823700000
"2016-06-24,五",3105.49,3109.01,3073.83,3085.46,-19.88,-0.64,1.13,2434125600,27504419000
"2016-06-24,五",3084.73,3097.91,3034.12,3090.39,4.93,0.16,2.07,3636113400,40122492000
"2016-06-24,五",3090.32,3099.39,3075.33,3077.16,-13.23,-0.43,0.778,2117326000,23516831000
"2016-06-27,一",3065.13,3101.88,3065.13,3101.88,24.72,0.8,1.19,2779141100,33226379000
"2016-06-27,一",3102.2,3103.23,3095.72,3102.73,0.85,0.03,0.242,1354966100,17454268000
"2016-06-27,一",3103.02,3116.69,3103.02,3115.34,12.61,0.41,0.441,1973819000,25823541000
"2016-06-27,一",3115.23,3120.64,3112.7,3120.54,5.21,0.17,0.255,2218799700,27561896000
"2016-06-28,二",3107.4,3117.75,3102.91,3111.44,-9.11,-0.29,0.476,2651438600,34101259000
"2016-06-28,二",3111.44,3114.11,3099.88,3114.08,2.64,0.08,0.457,1608854300,20447380000
"2016-06-28,二",3113.85,3121.31,3110.81,3112.87,-1.21,-0.04,0.337,1788772300,23156981000
"2016-06-28,二",3112.76,3139.43,3111.32,3136.4,23.53,0.76,0.903,3153398500,39492172000
"2016-06-29,三",3142.48,3157.97,3139.19,3151.1,14.69,0.47,0.599,4571191500,51370599000
"2016-06-29,三",3150.9,3151.25,3142.31,3146.75,-4.34,-0.14,0.284,1831622900,21286557000
"2016-06-29,三",3147.38,3151.19,3141.7,3147.36,0.61,0.02,0.302,1605187600,18138214000
"2016-06-29,三",3147.71,3152.37,3139.75,3151.39,4.03,0.13,0.401,2364364800,27163491000
"2016-06-30,四",3152.83,3161.25,3149.29,3158.72,7.33,0.23,0.38,2979381600,36244345000
"2016-06-30,四",3158.92,3163.72,3148.31,3150.45,-8.26,-0.26,0.488,1713438800,22448758000
"2016-06-30,四",3150.47,3162.04,3148.31,3159.04,8.58,0.27,0.436,1387209200,17725191000
"2016-06-30,四",3159.16,3159.4,3148.42,3153.92,-5.12,-0.16,0.348,1889232100,24209619000
"2016-07-01,五",3156.93,3170.24,3156.5,3162.51,8.59,0.27,0.436,2380392800,32447592000
"2016-07-01,五",3163.3,3164.68,3157.74,3158.38,-4.13,-0.13,0.22,1307829100,16742608000
"2016-07-01,五",3158,3158.23,3148.55,3155.84,-2.54,-0.08,0.306,1616176700,18843922000
"2016-07-01,五",3156.32,3162,3151.42,3154.2,-1.64,-0.05,0.335,1870229700,23180906000
"2016-07-04,一",3136.39,3177.17,3134.04,3177.17,22.97,0.73,1.37,3778745900,40040783000
"2016-07-04,一",3178,3208.59,3178,3206.62,29.44,0.93,0.963,4132926300,46295514000
"2016-07-04,一",3206.39,3209.91,3197.06,3206.2,-0.41,-0.01,0.401,2377284000,28272588000
"2016-07-04,一",3206.59,3210.6,3201.34,3204.7,-1.51,-0.05,0.289,3042096700,35285895000
"2016-07-05,二",3199.16,3213.72,3198.01,3211.4,6.7,0.21,0.49,5256720900,57462258000
"2016-07-05,二",3211.22,3216.53,3198.97,3205.7,-5.7,-0.18,0.547,3262882000,33021527000
"2016-07-05,二",3205.75,3210.53,3202.19,3206.16,0.46,0.01,0.26,1840184500,21140823000
"2016-07-05,二",3206.3,3211.89,3200.36,3207.38,1.22,0.04,0.359,2662902100,32274492000
"2016-07-06,三",3197.63,3200.73,3183.45,3190.42,-16.96,-0.53,0.539,4710231700,56076855000
"2016-07-06,三",3190.71,3202.5,3190.52,3199.16,8.74,0.27,0.375,2031663000,25227492000
"2016-07-06,三",3199.46,3215,3199.33,3213.13,13.97,0.44,0.49,2768329300,29732770000
"2016-07-06,三",3212.76,3217.49,3201.77,3216.8,3.67,0.11,0.489,2979521800,36195353000
"2016-07-07,四",3206.55,3217.25,3201.42,3209.37,-7.43,-0.23,0.492,4447241600,53491592000
"2016-07-07,四",3209.51,3210.47,3190.12,3197.53,-11.85,-0.37,0.634,2797962500,32609192000
"2016-07-07,四",3197.53,3206.51,3195.51,3206.09,8.57,0.27,0.344,1757252100,20639959000
"2016-07-07,四",3205.99,3220.54,3205.04,3209.95,3.86,0.12,0.483,2857064000,33748087000
"2016-07-08,五",3199.75,3202.58,3184.11,3191.28,-18.67,-0.58,0.575,3430551300,42054527000
"2016-07-08,五",3191.16,3198.37,3188.87,3191.61,0.32,0.01,0.298,1542204100,20217293000
"2016-07-08,五",3191.66,3199.25,3189.88,3197.56,5.95,0.19,0.293,1648256100,20463136000
"2016-07-08,五",3197.48,3204.93,3191.87,3192.28,-5.28,-0.16,0.408,2352474000,28328509000
"2016-07-11,一",3199.04,3210.16,3197.72,3209.64,17.36,0.54,0.39,4842754500,49978810000
"2016-07-11,一",3209.85,3229.34,3209.85,3225.77,16.13,0.5,0.607,3209281100,37488273000
"2016-07-11,一",3226,3235.89,3222.03,3222.25,-3.52,-0.11,0.43,2631786100,30477819000
"2016-07-11,一",3222.36,3227.27,3201.18,3203.33,-18.92,-0.59,0.81,3169129300,37343248000
"2016-07-12,二",3201.91,3236.91,3201.91,3229.26,25.93,0.81,1.09,4985958000,53374654000
"2016-07-12,二",3229.2,3230.22,3200.37,3207.93,-21.33,-0.66,0.924,3061224200,37029558000
"2016-07-12,二",3207.68,3242.9,3207.39,3242.9,34.97,1.09,1.11,2790109300,29587810000
"2016-07-12,二",3242.85,3273.47,3242.85,3273.18,30.28,0.93,0.944,6416130500,70861718000
"2016-07-13,三",3274.02,3300.8,3274.02,3280.27,7.09,0.22,0.818,8102270100,89600654000
"2016-07-13,三",3280.83,3288.02,3276.31,3286.47,6.2,0.19,0.357,2876210700,31084598000
"2016-07-13,三",3287.08,3293.94,3282.85,3283,-3.47,-0.11,0.338,3059353200,35191838000
"2016-07-13,三",3282.98,3289.47,3271.89,3282.87,-0.13,0,0.536,3481775000,40715210000
"2016-07-14,四",3277.48,3281.85,3269.94,3273.93,-8.94,-0.27,0.363,4134880800,48138177000
"2016-07-14,四",3273.84,3276.16,3265.96,3271.83,-2.09,-0.06,0.311,2064613000,24833248000
"2016-07-14,四",3271.79,3278.35,3269.52,3272.11,0.28,0.01,0.27,1737944000,21492088000
